Date,Open,High,Low,Close,Adj Close,Volume
2022-01-10,20.049999,20.950001,19.950001,20.775000,20.692362,18152356
2022-01-11,21.000000,21.975000,20.775000,21.100000,21.016069,19605840
2022-01-12,21.350000,21.450001,20.174999,20.475000,20.393555,9580812
2022-01-13,20.600000,20.900000,20.250000,20.450001,20.368654,5165282
2022-01-14,20.475000,20.600000,20.299999,20.350000,20.269054,2927140
2022-01-17,20.450001,20.625000,20.375000,20.424999,20.343754,3999424
2022-01-18,21.850000,23.450001,21.650000,22.150000,22.061892,73446052
2022-01-19,22.525000,22.799999,21.950001,22.375000,22.285997,14678604
2022-01-20,22.500000,22.700001,21.775000,22.025000,21.937389,15198364
2022-01-21,21.850000,21.875000,20.900000,21.250000,21.165472,6591776
2022-01-24,21.225000,21.250000,20.125000,20.450001,20.368654,8149308
2022-01-25,20.000000,21.924999,19.825001,21.750000,21.663483,13149668
2022-01-27,21.750000,23.400000,21.275000,22.900000,22.808908,21741606
2022-01-28,23.250000,23.700001,22.525000,23.350000,23.257118,18103046
2022-01-31,24.000000,24.000000,21.600000,22.025000,21.937389,26706436
2022-02-01,22.975000,22.975000,21.000000,21.325001,21.240173,18486898
2022-02-02,21.725000,21.725000,21.150000,21.250000,21.165472,6922944
2022-02-03,21.250000,21.750000,21.200001,21.450001,21.364677,6622094
2022-02-04,21.575001,21.725000,21.250000,21.475000,21.389578,3444080
2022-02-07,22.000000,22.350000,21.775000,21.825001,21.763521,6623752
2022-02-08,21.775000,21.950001,20.900000,21.600000,21.539154,3868294
2022-02-09,21.500000,21.700001,20.799999,20.875000,20.816196,5422806
2022-02-10,20.875000,22.650000,20.700001,22.150000,22.087605,12160404
2022-02-11,21.700001,21.850000,21.100000,21.325001,21.264931,8739588
2022-02-14,20.575001,21.000000,20.275000,20.475000,20.417324,4998322
2022-02-15,20.549999,21.150000,20.150000,20.950001,20.890985,5669296
2022-02-16,20.975000,21.375000,20.700001,20.875000,20.816196,3578080
2022-02-17,21.075001,21.100000,20.500000,20.625000,20.566900,2883154
2022-02-18,20.250000,20.650000,20.174999,20.325001,20.267748,2637894
2022-02-21,20.350000,20.500000,19.900000,19.975000,19.918732,3612756
2022-02-22,19.525000,19.674999,19.250000,19.375000,19.320423,3900256
2022-02-23,19.575001,20.075001,19.575001,19.850000,19.794085,2925336
2022-02-24,18.924999,19.500000,18.250000,18.325001,18.273380,6122816
2022-02-25,18.725000,19.250000,18.674999,19.100000,19.046198,4745620
2022-02-28,19.100000,19.650000,18.799999,19.525000,19.469999,5232508
2022-03-02,19.500000,19.799999,19.200001,19.299999,19.245632,3318228
2022-03-03,19.600000,19.799999,19.299999,19.525000,19.469999,2800850
2022-03-04,19.650000,19.850000,19.525000,19.674999,19.619576,3666614
2022-03-07,19.674999,19.750000,19.375000,19.650000,19.594646,8007366
2022-03-08,19.650000,19.950001,19.525000,19.725000,19.669437,8624216
2022-03-09,19.924999,21.100000,19.475000,20.875000,20.816196,16963246
2022-03-10,20.950001,22.375000,20.799999,21.900000,21.838308,38437368
2022-03-11,21.900000,23.100000,21.750000,22.375000,22.311972,66752212
2022-03-14,21.500000,21.850000,21.200001,21.500000,21.439436,14116279
2022-03-15,21.700001,21.750000,20.799999,21.049999,20.990704,13177919
2022-03-16,21.150000,21.400000,20.799999,21.000000,20.940845,17265634
2022-03-17,21.299999,21.299999,20.900000,21.000000,20.940845,4942520
2022-03-21,21.250000,21.250000,20.650000,20.750000,20.691549,5702802
2022-03-22,20.750000,20.799999,20.000000,20.150000,20.093239,6726372
2022-03-23,20.150000,22.750000,19.750000,21.750000,21.688732,10730867
2022-03-24,20.950001,21.100000,20.299999,20.750000,20.691549,15054879
2022-03-25,20.850000,21.400000,20.250000,20.350000,20.292677,9272459
2022-03-28,20.350000,20.450001,19.549999,19.600000,19.544788,6295132
2022-03-29,19.549999,20.000000,18.950001,19.150000,19.096056,6825346
2022-03-30,19.350000,20.600000,19.250000,19.950001,19.893803,4490750
2022-03-31,20.150000,20.150000,19.250000,19.350000,19.295492,2771761
2022-04-01,19.299999,20.200001,19.250000,20.049999,19.993521,8286804
2022-04-04,20.299999,20.400000,20.100000,20.250000,20.192957,5626701
2022-04-05,20.350000,20.500000,20.200001,20.250000,20.192957,6668168
2022-04-06,20.250000,20.400000,20.049999,20.200001,20.143099,2359442
2022-04-07,20.200001,20.799999,20.100000,20.150000,20.093239,3871931
2022-04-08,20.200001,20.450001,20.100000,20.150000,20.093239,3037074
2022-04-11,20.250000,20.250000,19.900000,20.000000,19.943661,4359575
2022-04-12,20.100000,20.200001,19.600000,20.049999,19.993521,3964917
2022-04-13,20.200001,20.200001,19.750000,19.850000,19.794085,2666056
2022-04-18,19.799999,19.799999,19.400000,19.450001,19.395212,1442692
2022-04-19,19.600000,19.750000,19.200001,19.299999,19.245632,3371675
2022-04-20,19.350000,19.549999,18.900000,19.000000,18.946478,2551713
2022-04-21,19.150000,20.000000,19.100000,19.299999,19.245632,3240153
2022-04-22,19.200001,19.450001,19.000000,19.100000,19.046198,1974696
2022-04-25,19.000000,19.100000,18.500000,18.549999,18.497746,2918860
2022-04-26,19.000000,19.000000,18.049999,18.100000,18.049015,3437609
2022-04-27,18.049999,18.299999,17.400000,17.500000,17.450705,5866937
2022-04-28,17.750000,18.299999,17.500000,17.850000,17.799719,6264984
2022-04-29,17.950001,18.350000,17.950001,18.100000,18.049015,1948927
2022-05-02,18.100000,18.299999,17.600000,17.750000,17.699999,2510615
2022-05-04,17.799999,18.000000,17.049999,17.200001,17.151550,2321902
2022-05-05,17.400000,17.450001,16.450001,16.650000,16.603098,5998952
2022-05-06,16.200001,16.500000,15.800000,15.950000,15.905070,8046117
2022-05-09,16.299999,17.100000,15.750000,16.299999,16.254084,8901866
2022-05-10,16.350000,16.549999,15.050000,15.100000,15.057465,4101213
2022-05-11,15.100000,15.350000,12.500000,13.550000,13.511831,23057780
2022-05-12,13.000000,14.050000,12.700000,13.400000,13.362253,8265998
2022-05-13,13.750000,14.800000,13.400000,14.450000,14.409295,6643806
2022-05-16,15.150000,15.800000,14.750000,15.650000,15.605915,4856803
2022-05-17,16.000000,16.000000,15.150000,15.650000,15.605915,2634773
2022-05-18,15.750000,15.750000,14.900000,15.100000,15.057465,2603004
2022-05-19,14.800000,15.200000,14.500000,14.900000,14.858027,1496560
2022-05-20,15.100000,15.500000,14.800000,15.350000,15.306761,1409115
2022-05-23,15.800000,15.800000,15.000000,15.250000,15.207042,1481622
2022-05-24,15.350000,15.350000,14.900000,15.100000,15.057465,1220417
2022-05-25,15.250000,15.250000,13.800000,14.150000,14.110140,2558776
2022-05-26,14.400000,15.000000,13.850000,14.800000,14.758309,1756550
2022-05-27,14.950000,15.000000,14.550000,14.850000,14.808169,1136788
2022-05-30,15.250000,15.450000,14.950000,15.150000,15.107324,1671039
2022-05-31,15.200000,15.200000,14.400000,14.750000,14.708450,2826094
2022-06-01,14.800000,14.950000,13.900000,14.800000,14.758309,1305976
2022-06-02,14.800000,15.100000,14.100000,14.950000,14.907887,1247896
2022-06-03,15.100000,15.200000,14.800000,14.850000,14.808169,1482463
2022-06-06,14.800000,15.200000,14.400000,14.900000,14.858027,1115121
2022-06-07,14.900000,15.150000,14.600000,14.950000,14.907887,1003261
2022-06-08,15.050000,15.700000,14.800000,15.350000,15.306761,1497932
2022-06-09,15.350000,15.650000,15.100000,15.500000,15.456338,1581420
2022-06-10,15.400000,15.400000,15.000000,15.050000,15.007606,1892726
2022-06-13,15.000000,15.050000,13.800000,14.100000,14.060282,2083124
2022-06-14,14.100000,15.100000,14.100000,14.400000,14.359436,2656754
2022-06-15,14.550000,14.550000,13.950000,14.300000,14.259718,1030274
2022-06-16,14.600000,14.600000,13.650000,13.750000,13.711267,1691278
2022-06-17,13.500000,14.000000,13.350000,13.900000,13.860845,1284407
2022-06-20,13.750000,14.200000,13.150000,13.200000,13.162817,1453763
2022-06-21,13.100000,13.950000,13.100000,13.800000,13.761127,2363506
2022-06-22,13.600000,13.800000,13.500000,13.600000,13.561690,777477
2022-06-23,13.550000,14.000000,13.500000,13.600000,13.561690,1356419
2022-06-24,13.950000,13.950000,13.000000,13.150000,13.112957,3494963
2022-06-27,13.500000,13.750000,13.100000,13.250000,13.212676,1611764
2022-06-28,13.250000,13.450000,12.950000,13.350000,13.312394,1265163
2022-06-29,13.250000,13.250000,13.100000,13.150000,13.112957,953138
2022-06-30,13.200000,14.700000,12.900000,14.100000,14.060282,8046532
2022-07-01,13.900000,14.100000,13.400000,13.600000,13.561690,2029884
2022-07-04,13.600000,13.700000,13.050000,13.150000,13.112957,2145435
2022-07-05,13.250000,13.350000,13.050000,13.150000,13.112957,1854832
2022-07-06,13.100000,13.350000,13.000000,13.150000,13.112957,1683379
2022-07-07,13.250000,13.600000,12.950000,13.200000,13.162817,3570324
2022-07-08,13.350000,13.400000,13.100000,13.150000,13.112957,1472881
2022-07-11,13.150000,14.400000,13.050000,14.150000,14.110140,5402302
2022-07-12,14.000000,14.250000,13.700000,13.750000,13.711267,2499479
2022-07-13,13.850000,14.000000,13.600000,13.700000,13.661408,1765137
2022-07-14,13.700000,14.000000,13.100000,13.300000,13.262535,1808170
2022-07-15,13.400000,13.600000,13.250000,13.350000,13.312394,1279986
2022-07-18,13.500000,13.550000,13.250000,13.350000,13.312394,2140569
2022-07-19,13.250000,13.450000,13.200000,13.300000,13.262535,1606295
2022-07-20,13.400000,13.650000,12.950000,13.300000,13.262535,6380105
2022-07-21,13.400000,13.900000,13.300000,13.650000,13.611548,4209900
2022-07-22,13.800000,14.150000,13.600000,13.900000,13.860845,4035247
2022-07-25,13.900000,14.400000,13.750000,14.200000,14.160000,4134276
2022-07-26,14.250000,14.400000,14.000000,14.150000,14.110140,2599902
2022-07-27,14.250000,14.400000,14.150000,14.300000,14.259718,2010870
2022-07-28,14.350000,14.750000,14.300000,14.400000,14.359436,2279035
2022-07-29,14.450000,15.150000,14.150000,14.700000,14.658591,2999568
2022-08-01,14.750000,14.950000,14.500000,14.700000,14.658591,1876833
2022-08-02,14.700000,15.600000,14.600000,15.450000,15.406479,5601499
2022-08-03,15.500000,15.500000,14.800000,14.950000,14.907887,2824027
2022-08-04,15.150000,17.100000,15.100000,15.900000,15.855210,25103424
2022-08-05,16.150000,16.350000,15.600000,15.750000,15.705633,6427553
2022-08-08,15.800000,15.900000,15.100000,15.200000,15.157183,3070491
2022-08-10,15.200000,15.300000,14.800000,14.850000,14.808169,2602710
2022-08-11,15.000000,15.250000,14.700000,14.900000,14.858027,2223709
2022-08-12,15.200000,15.200000,14.800000,14.850000,14.808169,2635596
2022-08-16,14.850000,14.900000,14.650000,14.800000,14.758309,2098763
2022-08-17,14.700000,15.400000,14.700000,15.050000,15.007606,3918623
2022-08-18,15.250000,16.500000,15.200000,15.800000,15.755493,16837408
2022-08-19,15.800000,16.150000,15.550000,15.800000,15.755493,4224615
2022-08-22,15.800000,16.000000,15.000000,15.300000,15.256902,4677407
2022-08-23,15.200000,15.350000,14.500000,14.900000,14.858027,4611838
2022-08-24,15.000000,15.200000,14.700000,14.800000,14.758309,3490073
2022-08-25,15.000000,17.350000,14.850000,15.850000,15.805352,8050387
2022-08-26,16.299999,16.900000,15.900000,16.000000,15.954929,7776486
2022-08-29,15.800000,15.900000,15.400000,15.800000,15.755493,2309115
2022-08-30,16.000000,16.299999,15.800000,15.900000,15.855210,2786207
2022-09-01,15.750000,15.950000,15.600000,15.800000,15.755493,1806438
2022-09-02,15.800000,15.900000,15.450000,15.550000,15.506197,3486927
2022-09-05,15.600000,15.850000,15.500000,15.600000,15.556056,2570861
2022-09-06,15.700000,15.850000,15.600000,15.700000,15.655774,3491520
2022-09-07,15.700000,15.850000,15.600000,15.700000,15.655774,1427139
2022-09-08,15.800000,17.450001,15.750000,16.650000,16.603098,18271473
2022-09-09,16.799999,16.799999,16.250000,16.549999,16.503380,3099844
2022-09-12,16.650000,17.200001,16.350000,16.450001,16.403662,6945995
2022-09-13,16.700001,17.150000,16.500000,16.799999,16.752676,6536279
2022-09-14,16.500000,17.000000,16.250000,16.600000,16.553240,4968449
2022-09-15,16.700001,17.000000,16.600000,16.650000,16.603098,2747831
2022-09-16,16.700001,16.700001,15.500000,16.100000,16.054647,4448192
2022-09-19,16.299999,16.299999,15.200000,15.500000,15.456338,2603291
2022-09-20,15.700000,15.850000,14.800000,14.950000,14.907887,6125929
2022-09-21,15.000000,15.350000,14.900000,15.200000,15.157183,2545671
2022-09-22,15.200000,15.400000,14.750000,14.800000,14.758309,2848358
2022-09-23,15.000000,15.000000,14.600000,14.700000,14.658591,2037077
2022-09-26,14.850000,14.950000,14.200000,14.500000,14.459155,2685000
2022-09-27,14.700000,14.850000,14.300000,14.400000,14.359436,1695236
2022-09-28,14.000000,14.600000,14.000000,14.350000,14.309578,1820365
2022-09-29,14.500000,14.850000,13.850000,14.000000,13.960564,3361075
2022-09-30,14.000000,14.950000,13.950000,14.700000,14.658591,2885390
2022-10-03,14.650000,15.200000,14.550000,15.000000,14.957747,4101792
2022-10-04,15.200000,15.250000,14.750000,15.100000,15.057465,3591817
2022-10-06,15.200000,15.250000,14.850000,14.950000,14.907887,2316761
2022-10-07,15.050000,15.050000,14.700000,14.850000,14.808169,1651650
2022-10-10,14.650000,14.850000,14.500000,14.700000,14.658591,2103742
2022-10-11,14.700000,15.050000,14.200000,14.450000,14.409295,3159024
2022-10-12,14.550000,14.750000,14.250000,14.400000,14.359436,2122591
2022-10-13,14.300000,14.550000,14.200000,14.300000,14.259718,1344577
2022-10-14,14.500000,14.650000,14.200000,14.400000,14.359436,3196149
2022-10-17,14.500000,14.500000,14.000000,14.200000,14.160000,2541807
2022-10-18,14.250000,14.500000,14.200000,14.400000,14.359436,1471284
2022-10-19,14.450000,14.550000,14.000000,14.200000,14.160000,2147991
2022-10-20,14.200000,14.450000,14.200000,14.350000,14.309578,1368893
2022-10-21,14.450000,14.750000,14.150000,14.350000,14.309578,2640047
2022-10-24,14.550000,14.650000,14.500000,14.500000,14.459155,1169026
2022-10-25,14.550000,14.550000,14.200000,14.250000,14.209859,1711839
2022-10-27,14.250000,14.500000,14.250000,14.450000,14.409295,2109097
2022-10-28,16.650000,17.299999,16.049999,17.299999,17.251266,54431739
2022-10-31,18.000000,20.250000,17.350000,17.700001,17.650141,80648055
2022-11-01,17.750000,19.150000,16.799999,18.799999,18.747042,33507563
2022-11-02,18.950001,19.250000,17.950001,18.100000,18.049015,14541823
2022-11-03,17.950001,18.850000,17.700001,18.049999,17.999153,10179621
2022-11-04,18.150000,19.400000,17.750000,18.549999,18.497746,23477016
2022-11-07,19.150000,19.400000,18.200001,18.450001,18.398029,10004877
2022-11-09,18.799999,19.000000,18.400000,18.600000,18.547606,8181653
2022-11-10,17.600000,18.299999,17.600000,17.850000,17.799719,7233882
2022-11-11,18.049999,18.250000,17.100000,17.250000,17.201408,6463784
2022-11-14,17.350000,17.600000,16.900000,17.350000,17.301126,4530307
2022-11-15,17.500000,17.500000,17.049999,17.100000,17.051830,2835624
2022-11-16,17.100000,17.200001,16.500000,16.600000,16.553240,3832247
2022-11-17,16.299999,16.950001,16.250000,16.350000,16.303944,4245220
2022-11-18,16.450001,17.200001,15.800000,16.000000,15.954929,10720553
2022-11-21,16.000000,16.450001,15.700000,16.200001,16.154367,5822468
2022-11-22,16.299999,16.350000,16.000000,16.049999,16.004787,2457342
2022-11-23,16.100000,16.250000,15.900000,16.000000,15.954929,2657613
2022-11-24,16.100000,16.500000,16.000000,16.350000,16.303944,4195088
2022-11-25,16.450001,16.549999,16.250000,16.350000,16.303944,2915358
2022-11-28,16.350000,16.799999,16.250000,16.400000,16.353802,4574597
2022-11-29,16.500000,16.549999,16.299999,16.400000,16.353802,2149751
2022-11-30,16.400000,16.450001,16.049999,16.100000,16.054647,2160074
2022-12-01,16.299999,17.500000,16.200001,16.900000,16.852394,21163442
2022-12-02,17.049999,17.400000,16.850000,17.150000,17.101690,7147459
2022-12-05,17.350000,18.299999,17.049999,17.850000,17.799719,12645776
2022-12-06,18.000000,18.650000,17.750000,18.049999,17.999153,13054767
2022-12-07,18.049999,18.200001,17.500000,17.549999,17.500563,4741662
2022-12-08,17.600000,17.900000,17.500000,17.700001,17.650141,4256025
2022-12-09,17.799999,18.049999,17.000000,17.299999,17.251266,6136897
2022-12-12,17.049999,17.299999,16.850000,17.150000,17.101690,3746470
2022-12-13,17.250000,18.450001,17.200001,18.100000,18.049015,16344266
2022-12-14,18.150000,20.350000,17.799999,19.350000,19.295492,52330011
2022-12-15,19.400000,20.299999,18.900000,19.200001,19.145916,26814312
2022-12-16,19.150000,19.950001,18.500000,19.350000,19.295492,20879566
2022-12-19,19.549999,19.700001,18.750000,18.950001,18.896620,8869924
2022-12-20,18.900000,18.950001,17.799999,17.950001,17.899437,10399203
2022-12-21,18.100000,18.250000,16.500000,16.950001,16.902254,10641140
2022-12-22,17.049999,17.350000,16.299999,16.600000,16.553240,6743848
2022-12-23,16.549999,16.549999,14.400000,14.650000,14.608732,14754170
2022-12-26,15.400000,16.200001,15.050000,15.950000,15.905070,16896466
2022-12-27,16.750000,16.950001,16.200001,16.350000,16.303944,9185304
2022-12-28,16.350000,16.549999,16.049999,16.250000,16.204226,6104513
2022-12-29,16.150000,16.600000,16.049999,16.500000,16.453522,5759402
2022-12-30,16.950001,16.950001,16.500000,16.600000,16.553240,4223225
2023-01-02,16.650000,16.900000,16.450001,16.799999,16.752676,3711510
2023-01-03,16.850000,17.450001,16.650000,16.900000,16.852394,8708051
2023-01-04,16.950001,17.000000,16.250000,16.400000,16.353802,5939431
2023-01-05,16.500000,16.650000,15.950000,16.250000,16.204226,5077529
2023-01-06,16.350000,16.400000,15.850000,16.000000,15.954929,4012236
2023-01-09,16.200001,16.350000,15.700000,15.850000,15.805352,4372511
2023-01-10,15.950000,16.450001,15.750000,16.250000,16.204226,4915944
2023-01-11,16.350000,17.100000,16.150000,16.900000,16.852394,10206801
2023-01-12,16.750000,16.900000,16.250000,16.350000,16.303944,4275384
2023-01-13,16.350000,17.299999,16.200001,17.049999,17.001970,9856707
2023-01-16,17.150000,18.150000,17.049999,17.900000,17.849577,26733054
2023-01-17,17.900000,18.100000,17.400000,17.850000,17.799719,14314586
2023-01-18,17.799999,18.500000,17.600000,17.900000,17.849577,15105889
2023-01-19,17.700001,18.200001,17.600000,17.799999,17.749859,11883908
2023-01-20,17.799999,18.900000,17.700001,18.549999,18.497746,38774184
2023-01-23,18.750000,18.750000,16.750000,17.100000,17.051830,89243245
2023-01-24,17.200001,17.350000,16.250000,16.600000,16.553240,41409289
2023-01-25,16.600000,16.750000,16.049999,16.100000,16.054647,14033114
2023-01-27,16.200001,16.400000,15.250000,15.800000,15.755493,14889140
2023-01-30,15.650000,16.500000,15.500000,16.000000,15.954929,18509346
2023-01-31,16.100000,17.400000,15.950000,17.049999,17.001970,15489568
2023-02-01,17.500000,17.500000,16.150000,16.250000,16.204226,9421886
2023-02-02,16.299999,16.900000,16.250000,16.450001,16.403662,9954969
2023-02-03,16.600000,16.650000,15.600000,16.049999,16.004787,17773034
2023-02-06,16.100000,17.250000,16.100000,16.500000,16.453522,20635501
2023-02-07,16.650000,16.799999,16.100000,16.200001,16.154367,14409028
2023-02-08,16.200001,17.250000,16.100000,16.600000,16.553240,29546504
2023-02-09,16.600000,17.150000,16.400000,16.700001,16.652958,15361321
2023-02-10,16.500000,17.000000,16.350000,16.450001,16.403662,11058366
2023-02-13,16.350000,16.600000,16.100000,16.150000,16.104506,15677555
2023-02-14,16.150000,16.600000,15.950000,16.250000,16.204226,25297595
2023-02-15,16.150000,16.549999,15.950000,16.100000,16.054647,25527978
2023-02-16,16.200001,16.400000,15.800000,15.950000,15.905070,16493092
2023-02-17,15.900000,16.000000,15.550000,15.700000,15.655774,8000143
2023-02-20,15.700000,16.000000,15.650000,15.750000,15.705633,14887885
2023-02-21,15.700000,15.850000,15.500000,15.700000,15.655774,23920233
2023-02-22,15.650000,15.650000,15.250000,15.350000,15.306761,22682557
2023-02-23,15.300000,16.900000,15.250000,16.650000,16.603098,48419709
2023-02-24,16.299999,17.650000,16.250000,16.400000,16.353802,67312393
2023-02-27,16.500000,16.650000,15.850000,15.950000,15.905070,9006413
2023-02-28,15.950000,16.200001,15.600000,15.800000,15.755493,6217893
2023-03-01,15.900000,16.200001,15.900000,16.000000,15.954929,5027409
2023-03-02,16.000000,16.150000,15.700000,15.800000,15.755493,3425664
2023-03-03,15.850000,16.000000,15.600000,15.650000,15.605915,5672238
2023-03-06,15.650000,16.350000,15.650000,15.900000,15.855210,7468669
2023-03-08,15.800000,16.700001,15.700000,16.450001,16.403662,22125473
2023-03-09,16.450001,16.500000,15.950000,16.100000,16.054647,10253023
2023-03-10,16.049999,16.100000,15.750000,15.950000,15.905070,10932114
2023-03-13,15.900000,16.049999,15.250000,15.350000,15.306761,13106564
2023-03-14,15.400000,15.600000,15.050000,15.150000,15.107324,10340240
2023-03-15,15.600000,15.600000,15.100000,15.300000,15.256902,12604149
2023-03-16,15.200000,15.500000,14.950000,15.150000,15.107324,15000753
2023-03-17,15.250000,15.400000,15.000000,15.100000,15.057465,3433754
2023-03-20,15.050000,15.400000,14.400000,14.600000,14.558873,5688851
2023-03-21,14.650000,14.800000,14.300000,14.450000,14.409295,4009526
2023-03-22,14.500000,14.750000,14.450000,14.600000,14.558873,3242488
2023-03-23,14.600000,14.750000,14.250000,14.300000,14.259718,3563288
2023-03-24,14.350000,14.450000,13.900000,13.950000,13.910704,4587899
2023-03-27,13.950000,14.150000,13.350000,13.550000,13.511831,8029445
2023-03-28,13.600000,13.700000,12.850000,13.250000,13.212676,8420334
2023-03-29,13.150000,14.100000,13.150000,13.950000,13.910704,7707004
2023-03-31,14.150000,14.350000,13.950000,14.150000,14.110140,5061023
2023-04-03,14.250000,14.500000,14.200000,14.350000,14.309578,2638483
2023-04-05,14.400000,14.450000,14.100000,14.150000,14.110140,3453193
2023-04-06,14.150000,14.350000,14.000000,14.200000,14.160000,4933872
2023-04-10,14.250000,14.350000,14.100000,14.150000,14.110140,2113549
2023-04-11,14.250000,14.250000,13.900000,14.000000,13.960564,3600640
2023-04-12,14.050000,14.100000,13.850000,13.950000,13.910704,3750369
2023-04-13,14.050000,14.050000,13.850000,13.950000,13.910704,2469001
2023-04-17,13.900000,14.050000,13.550000,13.750000,13.711267,6833211
2023-04-18,13.750000,13.900000,13.500000,13.650000,13.611548,4376932
2023-04-19,13.650000,14.150000,13.550000,13.600000,13.561690,9031033
2023-04-20,13.800000,13.850000,13.600000,13.650000,13.611548,2874386
2023-04-21,13.750000,13.750000,13.400000,13.500000,13.461971,3537608
2023-04-24,13.600000,13.600000,13.350000,13.400000,13.362253,7514130
2023-04-25,13.450000,13.550000,13.300000,13.400000,13.362253,3870659
2023-04-26,13.400000,13.450000,13.250000,13.300000,13.262535,3528870
2023-04-27,13.350000,13.600000,13.250000,13.500000,13.461971,4355920
2023-04-28,13.600000,14.300000,13.550000,13.700000,13.661408,12011157
2023-05-02,13.800000,14.100000,13.750000,14.000000,13.960564,4493794
2023-05-03,14.000000,14.350000,13.850000,14.050000,14.010423,5012173
2023-05-04,14.050000,14.400000,13.950000,14.100000,14.060282,7140017
2023-05-05,14.100000,14.300000,13.900000,13.950000,13.910704,4795968
2023-05-08,14.100000,14.150000,13.850000,13.950000,13.910704,2538767
2023-05-09,14.000000,14.250000,13.800000,13.900000,13.860845,3975994
2023-05-10,13.950000,14.000000,13.700000,13.750000,13.711267,4796442
2023-05-11,13.850000,14.700000,13.800000,14.000000,13.960564,11885506
2023-05-12,14.050000,14.200000,13.900000,13.950000,13.910704,3614192
2023-05-15,14.050000,14.450000,13.900000,14.300000,14.259718,6319387
2023-05-16,14.400000,14.450000,14.150000,14.200000,14.160000,3894951
2023-05-17,13.950000,14.550000,13.900000,14.300000,14.259718,6031147
2023-05-18,14.350000,14.500000,14.000000,14.100000,14.060282,5007547
2023-05-19,14.200000,14.450000,14.050000,14.400000,14.359436,4696952
2023-05-22,14.400000,15.050000,14.350000,14.600000,14.558873,11092265
2023-05-23,14.750000,14.850000,14.300000,14.450000,14.409295,4278519
2023-05-24,14.450000,14.600000,14.250000,14.400000,14.359436,3362036
2023-05-25,14.500000,14.950000,14.400000,14.650000,14.608732,8714498
2023-05-26,14.950000,15.350000,14.500000,14.700000,14.658591,15876084
2023-05-29,15.100000,15.300000,14.500000,14.600000,14.558873,6409620
2023-05-30,14.650000,14.700000,14.350000,14.400000,14.359436,3167643
2023-05-31,14.400000,15.400000,14.400000,15.050000,15.007606,23452176
2023-06-01,15.300000,15.650000,15.050000,15.100000,15.057465,9851423
2023-06-02,15.200000,15.600000,15.150000,15.300000,15.256902,10933700
2023-06-05,15.450000,15.600000,15.050000,15.100000,15.057465,7185797
2023-06-06,15.100000,15.200000,14.800000,14.850000,14.808169,4068707
2023-06-07,14.950000,15.600000,14.900000,15.350000,15.306761,12930397
2023-06-08,15.450000,15.800000,15.050000,15.100000,15.057465,9892378
2023-06-09,15.200000,15.500000,14.800000,15.250000,15.207042,7422012
2023-06-12,15.350000,15.400000,15.100000,15.150000,15.107324,3948542
2023-06-13,15.300000,15.950000,15.100000,15.550000,15.506197,14410339
2023-06-14,15.650000,15.800000,15.200000,15.250000,15.207042,7868240
2023-06-15,15.350000,15.400000,15.050000,15.150000,15.107324,4802379
2023-06-16,15.250000,15.350000,15.100000,15.150000,15.107324,4165056
2023-06-19,15.200000,15.950000,15.050000,15.850000,15.805352,16499780
2023-06-20,15.750000,16.950001,15.450000,16.200001,16.154367,44808246
2023-06-21,16.250000,16.600000,15.550000,15.600000,15.556056,17475711
2023-06-22,15.750000,16.250000,15.300000,15.550000,15.506197,12790899
2023-06-23,15.700000,16.299999,15.500000,15.700000,15.655774,29835327
2023-06-26,15.950000,16.200001,15.750000,16.049999,16.004787,16984398
2023-06-27,16.150000,16.900000,15.800000,16.049999,16.004787,36539111
2023-06-28,16.049999,16.049999,16.049999,16.049999,16.004787,0
2023-06-30,16.000000,16.150000,15.650000,15.750000,15.705633,13625582
2023-07-03,15.850000,16.049999,15.650000,15.850000,15.805352,10455008
2023-07-04,16.000000,16.500000,15.850000,15.900000,15.855210,19545262
2023-07-05,15.950000,16.299999,15.850000,16.000000,15.954929,13262693
2023-07-06,16.049999,16.350000,15.900000,16.000000,15.954929,9022786
2023-07-07,16.000000,16.100000,15.700000,15.850000,15.805352,8826222
2023-07-10,15.950000,15.950000,15.300000,15.400000,15.356619,10483212
2023-07-11,15.400000,15.550000,15.250000,15.350000,15.306761,8044792
2023-07-12,15.400000,15.500000,15.150000,15.200000,15.157183,6976909
2023-07-13,15.250000,15.400000,14.750000,14.950000,14.907887,7015630
2023-07-14,15.000000,15.550000,14.900000,15.350000,15.306761,10503584
2023-07-17,15.450000,15.750000,15.250000,15.550000,15.506197,10912120
2023-07-18,15.500000,15.700000,15.200000,15.350000,15.306761,8032358
2023-07-19,15.450000,15.600000,15.250000,15.300000,15.256902,5714167
2023-07-20,15.300000,15.400000,14.850000,14.950000,14.907887,9209147
2023-07-21,14.850000,15.050000,14.750000,14.950000,14.907887,4769258
2023-07-24,14.950000,15.100000,14.850000,14.900000,14.858027,3974521
2023-07-25,15.000000,15.100000,14.850000,14.900000,14.858027,4578858
2023-07-26,14.950000,15.150000,14.900000,15.000000,14.957747,4380319
2023-07-27,15.100000,15.150000,14.750000,14.800000,14.758309,4763125
2023-07-28,14.900000,15.050000,14.700000,14.950000,14.907887,5500967
2023-07-31,15.050000,15.400000,14.900000,15.250000,15.207042,7841744
2023-08-01,15.350000,15.400000,15.000000,15.050000,15.007606,7044537
2023-08-02,15.100000,15.300000,14.850000,14.950000,14.907887,7639457
